reel_id,creator_followers,category,posting_time,reel_length_sec,trending_audio,hook_strength_score,audio_popularity_score,video_quality_score,editing_quality_score,hashtags_count,caption_length,avg_watch_time_sec,retention_rate,completion_rate,rewatch_rate,impressions,reach,non_follower_reach_ratio,explore_page_boost,likes,comments,shares,saves,engagement_rate,virality_score
7fb6d899-7129-4db7-b791-3669513d3be8,400000,Education,12,20,True,0.2621,0.8256,0.3287,0.2614,15.0,43.0,8.78,0.4648,0.4549,0.1978,3824912,3596366,0.5479,False,265018,7296.0,20176,33148.0,0.4062,45.03
eb799500-e784-4de2-b956-a59649a1807c,80000,Education,12,30,False,0.4381,0.2221,0.9528,0.5321,26.0,1743.0,9.23,0.3466,0.302,0.1868,528761,491527,0.4978,False,42675,2254.0,4283,4625.0,0.3921,53.55
8e7d9668-a9e4-4ae5-8041-8b89858b2a26,22109,Comedy,21,15,True,0.2125,0.4257,0.1417,0.4012,21.0,1417.0,4.88,0.3825,0.3375,0.1311,31150,18863,0.4597,False,559,20.0,65,102.0,0.3578,37.47
e8c9ee5e-1f00-4585-89d5-64549bab4836,31378,TECH,19,20,False,0.7437,0.2014,0.7647,0.7356,15.0,1781.0,15.08,0.7826,0.8923,0.4011,59042,29000,0.593,False,3774,123.0,347,,0.6632,63.59
a127bea8-f6af-4a2b-b6fb-e65f2df57946,2647,Gaming,15,60,True,0.5331,0.8671,0.4124,0.7559,29.0,1419.0,35.63,0.6177,0.3288,0.3599,20058,13301,0.6168,False,1686,129.0,160,215.0,0.6478,56.22
78c6d81e-553a-4913-9392-2501780f62b1,17948,Tech,12,15,False,0.7241,0.3285,0.4057,0.7581,28.0,,10.31,0.7654,0.465,0.1952,71163,43544,0.5522,False,2779,170.0,241,437.0,0.5873,58.91
d2dbb556-41e4-410f-a0ba-3bb2614f4b25,10000,Travel,17,15,False,0.7822,0.0594,0.4838,0.4325,28.0,304.0,7.5,0.5092,0.5344,0.2339,50831,23459,0.5201,False,2397,131.0,167,354.0,0.5417,46.9
b1e47df9-f0d0-453e-a77c-26db39dde349,11036,Gaming,16,20,True,0.5239,0.9019,0.3825,0.4259,19.0,110.0,8.1,0.4195,0.5017,0.1571,46164,35441,0.6265,False,3659,236.0,428,518.0,0.5781,52.47
521fe103-d3ee-4ff2-9c7a-eaeda449e843,4412,GAMING,10,10,False,0.5629,0.1159,0.5256,0.471,10.0,1002.0,3.45,0.3932,0.2777,0.0121,10060,5517,0.5507,False,303,11.0,36,31.0,0.4797,34.12
123ebdbf-5949-4cee-b2fc-76265225cc77,10000,Music,21,15,True,0.7817,0.8502,0.4641,0.8402,26.0,1470.0,9.85,0.7464,0.4343,0.3638,67846,48257,0.701,True,3312,169.0,247,455.0,0.6787,70.59
d232d0c8-a56b-467f-8436-5f3f2833548b,3802,Fitness,21,30,False,0.3673,0.4947,0.7816,0.6369,9.0,427.0,11.02,0.3835,0.2397,0.0003,42880,36508,0.47,False,3170,,338,500.0,0.5211,51.59
011e3426-152b-416e-9994-1fc8abb978b4,10000,Education,20,30,False,0.5428,0.3197,0.3131,0.7118,20.0,,16.04,0.5728,0.5478,0.1857,36599,17287,0.6384,False,1517,87.0,191,,0.5498,52.33
aaf57467-8531-4e68-a71d-4091d3b89274,49362,Food,16,10,False,0.3459,0.4663,0.6549,0.3435,10.0,1359.0,2.44,0.2678,0.3187,0.1328,89105,67772,0.4264,False,2835,120.0,172,231.0,0.3761,36.36
e836e21c-30ed-4cf5-bb7b-30bfbac6f34e,5384,Comedy,9,15,False,0.4331,0.3738,0.5911,0.4134,6.0,1203.0,6.75,0.4748,0.5132,0.0169,29184,22515,0.4363,False,572,37.0,53,80.0,0.3599,36.46
58c51beb-ab4e-44ee-85d2-eb03ad3bc4d6,10000,Fashion,20,20,True,0.5827,0.7748,0.6048,0.5108,11.0,1748.0,9.08,0.4761,0.483,0.2468,68647,52773,0.6561,False,7004,511.0,1013,831.0,0.6703,67.23
a2ef0744-4465-4216-89e3-60bd33e6cf99,80000,Gaming,15,15,True,0.8922,0.6056,0.7697,0.6052,23.0,1806.0,9.67,0.6982,0.599,0.3933,590302,326563,0.6312,False,32593,729.0,3506,,0.6034,59.17
9b26cad5-206a-44b2-8da4-3875646cf19f,2442084,music,7,30,False,0.3192,0.1293,0.4689,0.412,16.0,708.0,15.31,0.5113,0.359,0.0008,100801,59773,0.488,False,572,,22759,28771.0,0.323,7.7
fba407eb-e4c4-461e-aa9c-c7a4a0013392,586,Fashion,12,30,False,0.5724,0.252,0.6709,0.9799,28.0,1354.0,21.74,0.7638,0.4736,0.3868,5391,2987,0.6447,False,152,8.0,10,13.0,0.7001,61.95
fc62b2e6-7465-49fa-a156-0fed3294df84,14078,Comedy,12,20,False,0.6083,0.221,0.4485,0.5073,17.0,1245.0,7.79,0.4526,0.4773,0.0328,33278,26791,0.4979,False,2857,195.0,181,556.0,0.603,55.43
bbfd5bf7-13c6-4f99-a6c7-4d1f7c11692f,542371,Travel,11,45,False,0.6017,0.0537,0.6589,0.2579,18.0,1273.0,18.58,0.4671,0.4489,0.1914,1597926,1264227,0.5477,False,107153,2249.0,12390,9036.0,0.3339,35.05
dccdf399-cdc5-4718-b98c-6ea7137d9d0f,10000,Fashion,21,60,False,0.2394,0.5945,0.4622,0.3959,15.0,95.0,22.69,0.4051,0.2783,0.2205,65342,39066,0.5717,False,791,40.0,109,111.0,0.4254,48.66
640ced9f-d8f2-4ebe-b9a8-2d7777c949df,10000,Comedy,10,20,True,0.4874,0.6256,0.4922,0.5347,19.0,1865.0,11.45,0.5872,0.537,0.0885,32298,21647,0.575,False,2152,156.0,236,225.0,0.6113,47.48
9d521bab-3489-4899-bd66-0a42565e363b,29791,Fashion,14,45,False,0.5119,0.2183,0.81,0.5375,10.0,567.0,26.35,0.6026,0.3073,0.0346,181943,76078,0.5865,False,7652,293.0,882,1346.0,0.582,43.85
224c36f5-d118-45e6-a392-f4b94f962995,10000,Music,7,15,False,0.4552,0.2474,0.7767,0.6284,,1339.0,5.5,0.3992,0.2937,0.0167,86692,78797,0.6078,False,6258,,358,884.0,0.543,47.28
fdb19479-092c-446b-9e01-0be0a106ab9e,39585,Fitness,10,20,True,0.2506,0.7421,0.4224,0.4855,,365.0,10.19,0.5355,0.2886,0.0364,413551,178989,0.5626,False,11846,904.0,1037,2356.0,0.4871,42.14
b0ce1654-7fcd-498c-82de-24b04f1e9dab,702998,GAMING,11,30,True,0.2169,0.6539,0.324,0.4906,20.0,1421.0,8.52,0.3022,0.2381,0.101,41807,28690,0.5442,False,541,6249.0,15457,13390.0,0.3746,0.4
ba1859c9-1df8-470a-9b58-08940045c462,61534,Gaming,11,30,True,0.6324,0.8558,0.6838,0.7189,5.0,1144.0,16.08,0.6009,0.4107,0.2887,347822,283542,0.5963,False,37569,1585.0,5632,2469.0,0.6099,55.04
9a8356ba-9f20-4d98-acdd-ead30c3db09d,10000,Fashion,13,20,False,0.6419,0.7421,0.2016,0.7287,30.0,,9.08,0.4854,0.2618,0.117,61158,30372,0.6323,False,4084,256.0,472,,0.6368,61.45
c5be340a-5218-4a7a-9e72-173d5447e7c9,26253,Fitness,18,10,False,0.6235,0.184,0.7256,0.4874,13.0,1334.0,6.28,0.6821,0.6936,0.249,173620,75175,0.5609,False,5812,438.0,330,928.0,0.6766,54.76
6d84e375-924d-4724-ad12-5eef561644bb,1324266,TRAVEL,16,15,True,0.1121,0.7817,0.1698,0.07,8.0,539.0,3.33,0.2313,0.2103,0.0157,76089,40318,0.4074,False,714,6325.0,22612,11443.0,0.2927,7.88
e1999ee7-a289-425f-895d-b288e0c69341,3341,Food,11,10,False,0.3931,0.4147,0.4085,0.0796,4.0,1108.0,3.5,0.3964,0.4082,0.1619,14583,9993,0.4978,False,1161,32.0,146,135.0,0.4868,36.18
8f20bfa2-4437-4da6-b6ea-306f114ae284,49299,Music,10,15,True,0.8516,0.4426,0.7215,0.8275,21.0,1285.0,10.84,0.8286,0.8903,0.2649,499722,294528,0.6848,False,41500,1881.0,5505,,0.7281,58.42
4f935c96-8db7-4df5-a948-fa685d79034b,500,Gaming,10,30,False,0.2576,0.2568,0.7846,0.3858,25.0,53.0,10.76,0.3668,0.3791,0.1583,1435,607,0.4857,False,21,,2,2.0,0.4158,33.65
ec9f06ed-5ac3-4d39-a6bf-95e489d98ff6,4050,Gaming,20,15,False,0.7735,0.2054,0.7089,0.8573,2.0,1748.0,10.48,0.7784,0.8577,0.0714,10971,5559,0.6488,False,153,10.0,13,8.0,0.6124,60.98
4801b936-dc16-4f96-b801-ced7cc788de2,565,Beauty,17,7,False,0.2193,0.2095,0.3739,0.2091,16.0,1620.0,1.26,0.2045,0.2061,0.0599,3304,1800,0.4458,False,64,0.0,6,6.0,0.2002,24.62
0397816a-1def-4941-a33e-26d26b940c89,5135,Travel,8,15,True,0.448,0.8705,0.4469,0.6739,9.0,2122.0,8.76,0.6204,0.6933,0.2707,31108,21710,0.5573,False,463,0.0,69,59.0,0.5031,52.58
d93cbfde-2ed9-48b8-b2fc-b4d9efcfd4d3,711,Tech,17,60,True,0.2915,0.5609,0.0385,0.0,13.0,1008.0,23.47,0.4067,0.425,0.196,2073,1572,0.3925,False,37,2.0,2,5.0,0.3864,25.81
e780cf21-c0fc-459b-94ef-c3ee04351e61,1211,Music,20,30,False,0.3152,0.1677,0.3767,0.441,9.0,,9.24,0.323,0.1948,0.1488,7464,4155,0.5867,False,365,23.0,34,54.0,0.5011,44.42
0bd57ec2-78a3-480a-a31b-a26599564f6d,4625,Gaming,13,60,False,0.3546,0.1465,0.277,0.3878,10.0,1324.0,24.16,0.4378,0.3933,0.1169,29336,21679,0.5838,False,2104,123.0,117,335.0,0.4667,38.71
fab94a3d-832a-45e6-ac53-a92a02bd80cd,20980,Fitness,13,10,True,0.5883,0.7397,0.729,0.1553,0.0,471.0,4.03,0.4526,0.5063,0.0569,150036,123753,0.5592,False,4973,384.0,713,302.0,0.6018,63.71
b7c2fb35-d245-4f24-bbb0-fce956f7e1c8,2424,Fitness,12,15,True,0.4195,0.8268,0.2082,0.3873,12.0,507.0,6.43,0.4589,0.5205,0.2102,20599,14562,0.5469,False,912,18.0,62,127.0,0.5881,56.22
ffe129dd-c87e-488d-90ab-286a3adbdba3,899,Fitnes,22,15,False,0.3429,0.0733,0.3721,0.499,1.0,1922.0,5.7,0.3954,0.416,0.0546,2656,1156,0.4052,False,92,4.0,7,16.0,0.3232,32.28
c5d8e1f6-7ac5-4c7f-adc6-eb0f1c6990cd,4494,Education,7,15,True,0.6562,0.4499,0.6109,0.4057,,1599.0,8.71,0.5828,0.5132,0.2492,5603,2252,0.5651,False,263,,22,,0.585,45.56
39a9dd2d-b6b4-4fa2-8c70-4d33da1221fe,80000,Beauty,19,10,True,0.307,0.912,0.0865,0.5845,19.0,1052.0,4.79,0.5092,0.3044,0.2152,347612,169160,0.5288,False,6170,350.0,356,1106.0,0.4445,52.36
9879ae91-0b07-4294-b06e-e82353eaafb4,300707,Gym,16,45,False,0.2679,0.2581,0.3196,0.3338,22.0,612.0,8.42,0.2197,0.1553,0.053,1302823,1115104,0.4187,False,62415,4061.0,4997,,0.2171,25.55
1ae139b5-544c-4a6d-931e-b17398085e0e,500,Gamig,17,45,True,0.6531,0.8752,0.6121,0.5861,7.0,973.0,25.78,0.6161,0.6626,0.1949,1542,993,0.6497,False,85,5.0,10,16.0,0.5491,58.81
32382b2c-c558-43b5-a1f2-81e1891676ba,1647,Tech,17,10,True,0.4386,0.7922,0.1109,0.4893,18.0,2037.0,4.48,0.502,0.5797,0.1647,10289,7127,0.4976,False,190,5.0,21,33.0,0.4155,40.64
3e9c8611-e456-4f76-b395-50a9ed9a3783,80000,Food,15,20,False,0.2543,0.5069,0.5763,0.2431,24.0,87.0,3.44,0.1866,0.1471,0.0968,251617,115360,0.4932,False,4322,156.0,320,543.0,0.4132,38.47
3b875079-0743-4d0e-a5cb-11ac75e4e5ac,6908,Fitness,8,20,False,0.6051,0.448,0.2623,0.5921,24.0,499.0,10.78,0.6152,0.7135,0.0571,19859,11946,0.4959,False,1221,26.0,117,186.0,0.4225,46.24
c2ba5cec-8723-4dc8-813e-ab5776b0585c,500,Music,12,15,False,0.2711,0.0859,0.166,0.2465,,1861.0,2.39,0.1862,0.1307,0.0104,2203,1887,0.4443,False,157,11.0,13,14.0,0.317,34.45
5b121be0-cbd1-4ab1-8794-b421536a0d14,43384,Comedy,99,15,False,0.604,0.2332,0.6856,0.8258,11.0,1959.0,10.43,0.728,0.7832,0.0598,160495,109156,0.5801,False,13588,993.0,848,1788.0,0.6451,52.34
8988c30e-c3f9-49aa-8a5d-02211a4a4b41,10000,Music,15,30,False,0.3669,0.1792,0.0,0.03,15.0,1688.0,11.47,0.3861,0.3941,0.0235,47202,23098,0.4758,False,1425,112.0,155,171.0,0.2846,21.36
c77d0690-4409-4d16-b191-f99faced3609,1345045,Fashion,17,7,True,1.0,0.6763,0.7764,0.6021,13.0,393.0,4.24,0.6365,0.5889,0.1467,5000000,3206308,0.6029,False,81187,6267.0,10485,4270.0,0.714,67.13
058bd739-be49-4047-a7f3-52bd9fd11b4f,2264,Tech,17,20,True,0.6542,0.759,0.204,0.4648,25.0,1087.0,10.41,0.594,0.6781,0.1515,10369,5830,0.5154,False,582,27.0,53,91.0,0.607,49.46
dc4495c9-f1e3-4a76-8f81-6c5fc8cd8f7a,500,Beauty,18,60,False,0.4076,0.0799,0.3765,0.4458,23.0,54.0,22.77,0.4017,0.3454,0.1177,722,641,0.456,False,43,0.0,5,6.0,0.3689,42.51
f92a6e4b-160e-40a3-9291-43aa213b63cb,1570429,Education,16,10,False,0.4872,0.0226,0.2537,0.2454,7.0,,4.71,0.5159,0.5314,0.2442,48270,32092,0.4219,False,283,8489.0,9544,19974.0,0.4351,5.65
a4f12dcc-84af-42fb-a7fb-541c5d62f92b,10000,Food,14,15,True,0.776,0.8586,0.8219,0.8153,28.0,,8.87,0.6287,0.7383,0.3048,57228,25386,0.6111,False,3237,68.0,343,260.0,0.6034,64.98
80d86877-ec43-4656-bd1f-955c59e875ed,80000,Tech,20,10,False,0.6929,0.3176,0.8533,0.5957,30.0,899.0,5.76,0.6065,0.313,0.1403,816631,338123,0.5117,False,20314,1130.0,2142,1370.0,0.6574,60.91
a4f60a47-64a3-4c3a-9867-1c62f33b3d59,10000,gaming,7,20,False,0.3765,0.3254,0.2594,0.0647,17.0,1030.0,5.39,0.2733,0.3244,0.0953,23245,12327,0.3836,False,1009,57.0,146,136.0,0.275,27.34
d817e7a5-f415-442c-bf46-76c11a0e55f2,500,Tech,16,15,False,0.423,0.0374,0.2936,0.2675,0.0,1709.0,4.17,0.3037,0.1558,0.0149,2018,946,0.5131,False,56,4.0,6,5.0,0.3211,26.21
76bd0775-bdad-41a7-a713-105493ee4091,5581,Travel,7,10,True,0.5166,0.5713,0.2157,0.4819,23.0,2157.0,4.66,0.5178,0.6025,0.2229,35106,22415,0.4821,False,739,33.0,59,55.0,0.4195,47.06
2e5a63c3-cc2f-4033-9ee3-b3224f8eae68,614965,Fashion,10,30,False,0.4976,0.2739,0.5775,0.5764,6.0,615.0,17.82,0.6402,0.6605,0.3261,5000000,2521482,0.6087,False,258617,9113.0,21368,30998.0,0.4814,36.96
b6720ad6-7809-4a6f-b1ea-27d673d949d3,7392,Tecnologia,10,60,False,0.3339,0.4984,0.4116,0.2955,20.0,1485.0,28.46,0.5109,0.5024,0.1753,51326,45790,0.456,False,4829,366.0,255,344.0,0.4262,38.85
c820fad7-b550-4709-9b6f-f168ccfa6d7f,10000,Beuty,18,10,False,0.0926,0.385,0.255,0.0141,4.0,,2.4,0.2806,0.2866,0.0466,30175,18988,0.4817,False,1551,118.0,199,91.0,0.2441,27.52
0bc04522-e2c1-4994-9976-7d2fb2e0e9f6,131781,Fashion,10,20,True,0.2991,0.421,0.3558,0.4738,30.0,1608.0,8.98,0.4581,0.4891,0.1377,580302,521258,0.5288,False,42966,1829.0,5350,4867.0,0.3807,34.89
94d106c9-8b93-4ad8-8857-8da9c1709399,2815315,Fashion,20,30,True,0.7888,0.8524,0.5956,0.7583,6.0,1594.0,18.33,0.703,0.5243,0.3309,83123,45439,0.7351,True,825,15623.0,32944,85473.0,0.6614,3.31
0c5ce507-1d25-42db-b313-2af5f29862a3,8625,Comedy,22,60,True,0.758,0.7327,0.8374,0.8322,21.0,290.0,37.31,0.698,0.5392,0.2402,126822,99099,0.5555,False,8019,626.0,608,1408.0,0.7361,66.08
1c445b9d-d796-4663-b11c-3ed478800886,10000,Food,13,10,True,0.8497,0.6759,0.9217,0.4814,11.0,1188.0,5.86,0.622,0.4219,0.2491,88504,77328,0.6451,True,5547,419.0,465,464.0,0.6755,71.01
cb206dcf-2113-4d3b-9f51-919bcd1b2fa5,10000,Comedy,21,45,True,0.2867,0.8707,0.443,0.4435,16.0,1077.0,14.43,0.353,0.3711,0.083,51027,34243,0.5469,False,1516,111.0,114,,0.4223,49.96
97138ead-0b94-41f6-826e-dda8eb21bd9b,5977,COMEDY,10,7,True,0.6411,0.6896,0.8721,0.7757,29.0,1928.0,3.69,0.585,0.3692,0.2192,5152,2212,0.5951,False,149,3.0,9,18.0,0.5453,58.68
f8e2ff3e-695e-429c-a607-3de57221e22e,4460,Travel,21,20,True,0.2244,0.8643,0.1316,0.3769,7.0,934.0,8.98,0.4556,0.5109,0.1637,16774,7106,0.5618,False,181,7.0,15,15.0,0.5112,51.42
5bfc363a-fb50-4ced-9b4f-4671c931b79b,13980,Education,11,20,False,0.1424,0.4962,0.1604,0.111,19.0,320.0,1.83,0.0969,0.1157,0.032,25566,23257,0.3117,False,2217,139.0,328,199.0,0.3235,25.69
7e87bc66-ee29-4883-8365-0f979e5d5237,80000,Education,99,20,True,0.1235,0.7965,0.5411,0.4078,29.0,717.0,8.5,0.448,0.486,0.1734,241034,182370,0.5354,False,15290,851.0,2061,2764.0,0.3445,34.24
1d5c866b-342e-4385-8b71-c4144995edba,1323193,Fitnes,15,10,False,0.5229,0.2776,0.3763,0.6376,27.0,961.0,4.84,0.4982,0.4129,0.2705,1399596,943507,0.463,False,27772,32.0,3440,3621.0,0.3641,41.7
ec469df0-f9ea-4cf5-a4a8-fa4e687947c4,700,Food,14,20,False,0.1442,0.3264,0.0894,0.0,23.0,2051.0,2.18,0.1109,0.1056,0.0028,3132,2722,0.36,False,83,3.0,5,,0.3077,24.72
f5540602-9f6a-42b4-a374-fead540b0b7c,67807,Tech,22,15,True,0.1184,0.7609,0.0,0.1298,17.0,50.0,2.37,0.1826,0.1947,0.0261,175214,161214,0.416,False,6308,,324,735.0,0.1755,22.56
a4edb5d8-820c-45bd-ae9c-0c98440a6bff,10000,Musica,11,60,False,0.1548,0.4515,0.0,0.2228,7.0,1169.0,19.31,0.3288,0.2173,0.0153,25252,15721,0.4546,False,314,13.0,35,44.0,0.2365,24.93
eeeab623-8823-46ec-b54f-cbaad782c1f3,7904,Gaming,13,10,True,0.1891,0.6521,0.6853,0.5588,16.0,1776.0,4.47,0.5201,0.3657,0.0182,57812,29029,0.5634,False,3515,205.0,355,,0.5951,51.35
f863496e-e1fd-4387-9efd-e53c704d162d,7326,MUSIC,17,15,False,0.0763,0.4899,0.0,0.2126,26.0,1241.0,4.75,0.3454,0.3842,0.1158,28548,25006,0.4357,False,2508,139.0,187,468.0,0.3551,24.06
6ef270b6-48a1-4988-8e0d-ef921a105f40,27276,Education,13,10,True,0.8298,0.7667,0.7476,0.4581,,957.0,6.08,0.6137,0.637,0.2408,320215,187511,0.7037,True,12064,840.0,880,1490.0,0.7377,74.38
f2e1f506-5204-4805-9ca1-8810a92d406f,2987,Music,17,20,False,0.2279,0.0993,0.1921,0.1315,12.0,368.0,8.29,0.4257,0.3966,0.2225,4960,4459,0.3416,False,137,6.0,11,10.0,0.3017,17.74
c0979b93-e525-44d9-9491-72ff9e91b474,580732,Education,11,10,False,0.6505,0.406,0.9032,0.9679,3.0,2078.0,7.34,0.7601,0.5326,0.4025,2919933,2747938,0.5753,False,147749,7854.0,20931,16579.0,0.6154,59.05
2be4a14c-d928-46d3-872e-a500bcaeab4b,806,Fitnes,10,30,False,0.7958,0.0696,0.969,0.8652,17.0,65.0,18.02,0.7007,0.7093,0.2934,3750,3197,0.5418,False,229,10.0,25,,0.5445,56.23
41871372-09f1-464e-a9a9-5fde8691d96d,10165,Gaming,19,10,False,0.6074,0.181,0.7211,0.674,13.0,1734.0,7.0,0.731,0.8598,0.2643,31273,13256,0.5664,False,1290,78.0,182,201.0,0.6198,60.22
a06a47e2-bc55-47a9-84fe-f40974b08546,10000,Tech,22,30,False,0.5894,0.1305,0.5575,0.5655,28.0,1711.0,18.77,0.6998,0.8392,0.0757,36996,33190,0.5424,False,3594,,311,342.0,0.5558,37.6
a26a4b9b-2a95-4fac-be61-3d3ba409a29f,76266,GAMING,16,20,True,0.2468,0.7088,0.2714,0.3461,22.0,217.0,8.55,0.4562,0.5287,0.003,553050,311822,0.5231,False,11106,704.0,1462,1034.0,0.4903,35.75
1cf4d7a7-9411-4729-9a5d-1eb2aeb74849,134169,Beauty,17,15,True,0.8269,0.8291,0.7044,0.9469,25.0,740.0,13.61,0.9087,0.6096,0.0292,1185086,957372,0.558,False,75183,2068.0,10328,4837.0,0.6852,62.82
c3628ed8-ade6-4193-9943-c85e775878d6,196435,GAMING,16,20,True,0.4713,0.6669,0.4689,0.4875,22.0,1521.0,8.91,0.4473,0.358,0.1218,765687,348353,0.583,False,9205,608.0,1080,1501.0,0.5064,47.06
f78616f4-3d24-41bd-9d1e-6308f763f991,500,Tech,9,20,True,0.3417,0.7623,0.1902,0.1594,30.0,1217.0,5.62,0.3059,0.3619,0.0121,12933,10110,0.516,False,762,3.0,113,4.0,0.4441,82.81
577657c1-8216-4279-8e76-1104a57cbca9,10000,Fitnes,9,20,True,0.3879,0.7441,0.7104,0.5421,0.0,1300.0,8.86,0.4819,0.5361,0.0453,109310,70296,0.568,False,5582,179.0,720,,0.4865,52.24
edde0a07-6fff-4b4b-8647-9396f8e9526c,10000,beauty,22,20,True,0.3919,0.5477,0.4433,0.4433,29.0,386.0,8.04,0.4051,0.4567,0.1083,38673,19005,0.4199,False,1885,98.0,128,103.0,0.348,42.99
e3a52825-e0b7-470e-a955-dd2753e829eb,400000,Music,14,15,False,0.3269,0.093,0.526,0.5026,8.0,259.0,5.12,0.3465,0.3836,0.0293,1138514,694763,0.4869,False,53167,2160.0,4047,6524.0,0.4057,28.38
2f32801e-44b8-4a18-85c3-288321bf158d,736,Food,14,30,True,0.2491,0.5523,0.5164,0.2191,19.0,1465.0,12.38,0.4432,0.3102,0.1192,1696,1562,0.5355,False,178,13.0,20,,0.457,39.41
2173197c-9be9-4bf4-99fe-c222679db1fc,10000,Fitnes,10,20,False,0.5779,0.3861,0.9877,0.8748,10.0,845.0,12.03,0.6469,0.5376,0.2297,84104,66054,0.5174,False,5862,177.0,306,622.0,0.5649,53.13
b3de243c-3215-426a-ab3d-e4431c07888f,16014,Music,11,45,False,1.0,0.3056,0.7802,0.7695,2.0,1748.0,37.64,0.9114,0.4641,0.362,29264,13898,0.5977,False,1570,,79,227.0,0.7333,66.22
c7ccb811-5a8c-496e-bee6-45b30995f705,400000,Education,10,30,False,0.4032,0.3119,0.2776,0.4529,19.0,279.0,15.78,0.5339,0.4878,0.1386,1034184,679653,0.4251,False,42989,1241.0,5213,3134.0,0.4684,29.78
e02f98c9-2d90-42bb-9558-f65a467f2ff4,1091,Gaming,15,45,False,0.1852,0.4359,0.1069,0.2456,17.0,1204.0,10.83,0.2809,0.1413,0.0962,2688,1945,0.4317,False,93,3.0,6,11.0,0.2658,26.71
2f8f46bf-0c24-44c4-9a08-62d6c2b4337e,500,Education,9,45,False,0.9271,0.483,0.8891,1.0,1.0,1825.0,32.45,0.7416,0.7382,0.4307,2892,1891,0.5988,True,201,10.0,16,38.0,0.7395,73.48
3e49741f-8460-4d9e-8749-fadbf4f64564,500,Gaming,22,15,False,0.1385,0.1836,0.3151,0.19,20.0,1442.0,3.18,0.2219,0.1182,0.0839,896,611,0.4076,False,48,1.0,6,4.0,0.2694,19.0
9f9eb083-abc8-481d-b4c7-838a1a64b8fe,2415,Comedy,17,20,False,0.2414,0.6418,0.2437,0.2299,21.0,801.0,4.58,0.2664,0.2237,0.0339,5351,2927,0.4286,False,264,13.0,28,13.0,0.3918,32.94
63a19f50-9aec-406e-88a3-d098a8386b65,2070,Music,16,15,False,0.6922,0.5496,0.3544,0.6689,26.0,1249.0,9.97,0.7002,0.6575,0.1892,6843,3145,0.5515,False,270,7.0,19,34.0,0.4775,49.9
54c8ea88-3926-45cd-962d-0f87cbdf3c02,2387,Music,17,20,True,0.3564,0.7943,0.2535,0.2357,24.0,714.0,6.61,0.3446,0.3653,0.2034,15352,13563,0.4813,False,274,12.0,37,17.0,0.4506,37.77
bf29e403-81b5-4711-841d-b9436e2de50c,3817,Comedy,11,60,False,0.2404,0.076,0.7345,0.4926,27.0,221.0,22.28,0.4049,0.3777,0.1339,14637,10398,0.5273,False,871,67.0,57,83.0,0.4048,31.43
c76e7a56-5fd4-4c10-9912-1618e38f07e9,10000,gaming,14,45,True,0.3709,0.8112,0.0,0.1796,16.0,1798.0,20.28,0.4542,0.4563,0.237,73711,67500,0.4434,False,4501,346.0,321,830.0,0.4819,39.72
4435cfd5-1c7f-4376-9528-247c6e2cebb4,400000,fashion,11,30,True,0.2787,0.3987,0.3439,0.2071,25.0,921.0,11.74,0.4353,0.3466,0.1802,1216203,865984,0.4342,False,79195,4667.0,5620,11903.0,0.4408,25.9
bfb4a28f-bf20-4c18-b031-78416347bc0f,2192,Music,20,15,True,0.6056,0.6583,0.5071,0.5509,16.0,229.0,6.82,0.5284,0.3444,0.021,6882,3626,0.7048,False,371,9.0,46,35.0,0.6702,63.36
341eaef5-4dbb-40d8-96ca-ed40d30d16df,3907,food,18,45,True,0.2859,0.7947,0.2325,0.1523,28.0,1599.0,9.99,0.2336,0.2672,0.0203,6799,2901,0.4439,False,88,5.0,9,13.0,0.3557,43.01
323ee3ce-912d-49c9-8faf-0f31dad7c779,1089,Gaming,15,20,False,0.5263,0.3695,0.6863,0.6052,6.0,2054.0,8.87,0.4773,0.3472,0.2265,8638,8098,0.4771,False,253,20.0,34,50.0,0.4093,47.38
b48c454c-d01e-443c-8b1c-64ef6e28ac4f,7251,Fashion,7,20,False,0.8125,0.4011,0.911,0.6359,27.0,358.0,14.32,0.7553,0.7606,0.4127,64996,27747,0.5727,False,2281,137.0,291,338.0,0.6225,62.92
7b274b9a-fb0d-47b4-8b0e-539a9c7e1e3b,80000,Tech,21,20,False,0.7792,0.4367,1.0,0.9706,27.0,1459.0,15.9,0.841,0.839,0.4329,549878,490875,0.6141,True,42049,1479.0,2406,6947.0,0.7102,71.78
9c2f34f1-0d42-42bf-9554-274e3ca0b481,22110,Fod,15,30,True,0.8248,0.7509,0.8311,0.4423,,1026.0,12.65,0.4793,0.3927,0.2861,119308,58719,0.6546,False,4999,289.0,591,,0.4778,65.54
d75f923a-2622-4192-9264-f76972747132,500,Travel,20,15,False,0.9416,0.1567,0.6721,0.8054,28.0,,10.64,0.8276,0.6066,0.4716,5270,2294,0.5391,False,108,6.0,6,7.0,0.6448,68.48
49936aad-7969-4031-a21b-3847eb317ee6,1276,Fitness,22,7,True,0.6714,0.9465,0.3026,0.5959,24.0,1700.0,4.27,0.6182,0.6439,0.1212,3239,2218,0.6037,False,114,8.0,10,12.0,0.6427,59.9
2d3b3e87-6cd2-45e4-9f02-671a4aec965a,819,Fitness,16,15,False,0.3676,0.4337,0.2425,0.4243,25.0,1175.0,5.76,0.4291,0.2668,0.2072,2278,2001,0.4988,False,43,2.0,5,4.0,0.4784,35.67
